t,a,wc,uwc,ewc,cpc,hc,sc,fc,ac
wish sleep day . . Oh wait tons homework work till 9,happiness,12,0.0,0.083,1,0.0,0.0,0.0,0.0
15 page paper week .,happiness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
"happening place trendy , good looking people .",sadness,8,0.0,0.0,0,1.0,0.0,0.0,0.0
Wife comment : Congress lawmakers allowed insider trade ? !,anger,10,0.0,0.1,1,0.0,0.0,0.0,0.0
miss best friends wide world .,sadness,6,0.0,0.0,0,1.0,0.0,0.0,0.0
homework/ study day tomorrow .,happiness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
Love people step dog shit,happiness,5,0.0,0.0,0,1.0,0.0,1.0,0.0
Ryan fitzpatrick got rock ross beard da beard,fear,8,0.0,0.125,0,0.0,0.0,0.0,0.0
day cool kids class,sadness,4,0.0,0.0,0,1.0,0.0,0.0,0.0
"Great , got biology ISA morning",happiness,6,0.16699999999999998,0.16699999999999998,0,1.0,0.0,0.0,0.0
"impression arouse anger . , angry respects . ~Richard M . Nixon",anger,12,0.083,0.083,2,1.0,0.0,2.0,0.0
"hug/ giftcard Christmas , promise spent hella long time looking",happiness,10,0.0,0.1,0,1.0,0.0,0.0,0.0
moment ago chanting slogans Saudi Arabia rulers supporting counter - revolution .,happiness,12,0.0,0.083,0,0.0,0.0,1.0,0.0
Reading breaking dawn . . . . need movie .,happiness,10,0.0,0.0,3,0.0,0.0,0.0,0.0
"boring day , wait cold :(",sadness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
tired + ict exam = headache,happiness,6,0.0,0.0,0,0.0,0.0,0.0,0.0
Watching Winnie Pooh baby sister . . knows understands big deal . . . .,fear,15,0.0,0.067,4,1.0,0.0,0.0,0.0
Lie Tell Truth Wo Hurt,happiness,5,0.0,0.0,0,0.0,0.0,1.0,1.0
people add / accept people fb know moan complete freaks !,anger,11,0.0,0.0,0,1.0,0.0,0.0,1.0
driving mt . pleezy living library day,happiness,7,0.0,0.14300000000000002,0,0.0,0.0,0.0,0.0
assassin ' creed 1 broke . . .,sadness,8,0.0,0.125,2,0.0,0.0,1.0,1.0
4 hour car ride,happiness,4,0.0,0.25,0,0.0,0.0,0.0,0.0
blessed land ephraim,happiness,3,0.0,0.0,0,1.0,0.0,0.0,0.0
"Early Duck Hunting :( Massive Deer Running Field , Going Duck Hunting . . .",happiness,15,0.0,0.0,2,0.0,0.0,0.0,2.0
friends instead hanging sit computer Facebook having chats .,happiness,9,0.0,0.111,0,1.0,0.0,1.0,1.0
"hate insurance companies . day fuck , let know .",anger,10,0.0,0.0,0,0.0,0.0,1.0,1.0
"Listened Darth Vader hour half , snapped 3 pencils half hand , threw .",anger,14,0.0,0.28600000000000003,0,0.0,0.0,0.0,0.0
awesome feeling genuinely happy . Especially cutie patiootie little kid !,happiness,11,0.0,0.0,0,4.0,0.0,0.0,0.0
"Maybe naturally hysterically happy , spent years bit moany angry hormones .",fear,12,0.0,0.083,0,2.0,0.0,1.0,1.0
Dome squad 2012 . Rude . Ronchy . Ruthless .,fear,10,0.0,0.2,0,0.0,0.0,1.0,1.0
lazy absolutely fuck days . . .,happiness,7,0.0,0.0,2,0.0,0.0,0.0,0.0
"Girls night Caroline . Oh yeh , forget lovely night studying goes sleep .",happiness,14,0.0,0.071,0,1.0,0.0,0.0,0.0
funny money change .,fear,4,0.0,0.0,0,1.0,0.0,0.0,0.0
"gon na useless december , birthday plans involve parents",happiness,9,0.0,0.111,0,1.0,0.0,0.0,0.0
"New CD car , enjoy wonders Kents country life .",happiness,10,0.1,0.1,0,1.0,0.0,0.0,0.0
"Joy descends gently like evening dew , patter like hailstorm . Jean Paul",happiness,13,0.0,0.077,0,2.0,0.0,0.0,0.0
"rehearsal 5:45 - 8 , 2 essays - write today .",happiness,11,0.0,0.182,0,0.0,0.0,0.0,0.0
Going finish watching TUF 5k jog ands fucking freezing .,happiness,10,0.1,0.0,0,0.0,0.0,0.0,0.0
friend . teach .,fear,4,0.0,0.0,0,1.0,0.0,0.0,0.0
"knew sin , sent glory . like lamb , led slaughter . . died . . . . s comin",fear,20,0.0,0.0,4,2.0,0.0,2.0,3.0
Sweet tea ' holiday pie,happiness,5,0.0,0.0,0,2.0,0.0,0.0,0.0
False Evidence Appearing Real . . .,fear,7,0.0,0.0,2,0.0,0.0,0.0,0.0
Nano recall find . owhereowhereowhere ? ?,anger,7,0.0,0.0,1,0.0,0.0,0.0,0.0
Time cleaaan belly ring mineeee ~,happiness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
"Good morning world , let circumstances determine way wanna feel , wasted opportunity 2 grab hold",happiness,16,0.0,0.125,0,1.0,0.0,1.0,0.0
"queue takes table eyeing , fine",anger,6,0.0,0.0,0,0.0,0.0,0.0,0.0
heartless know care hurt,fear,4,0.0,0.0,0,0.0,0.0,1.0,1.0
Thanks making dance day parade . want .,anger,8,0.0,0.0,0,3.0,0.0,0.0,0.0
Promise ment Special<33 hope break tho,fear,6,0.0,0.0,0,1.0,0.0,0.0,0.0
Working double morning training new person,happiness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
"Tonight wanna laying bed , instead ill chasing 2 children age 2",happiness,12,0.0,0.25,0,0.0,0.0,0.0,2.0
greatest advocate world egoless soul exists !,happiness,7,0.0,0.0,0,1.0,0.0,0.0,0.0
honestly want leave place . Best year life !,sadness,9,0.0,0.0,0,0.0,0.0,0.0,0.0
Came outside mi hair went poof poof,sadness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
find slept funny bc think know . . . .,happiness,10,0.0,0.0,3,0.0,0.0,0.0,0.0
"sure ill sick , babies coughing sneezing . .",happiness,9,0.0,0.0,1,1.0,0.0,0.0,2.0
hate homeless dog commercials come change channel,sadness,7,0.0,0.0,0,0.0,0.0,1.0,2.0
worst thing time year fall public . god let,fear,9,0.0,0.111,0,1.0,0.0,0.0,0.0
marathon stop making je watch u ! laundry 2 .,happiness,10,0.0,0.1,0,0.0,0.0,0.0,0.0
m hot af . . . time open window let cooler air ! ! need callin night cause early morning . . .,happiness,23,0.0,0.043,5,0.0,0.0,1.0,0.0
", center , world , world away !",happiness,8,0.0,0.0,0,0.0,0.0,0.0,0.0
"sewing , walk downstairs pot coffee . . . find Christmas decorating swing ! ! ! Got ta love daughters !",happiness,21,0.0,0.048,4,3.0,0.0,0.0,0.0
gain confidence experience stop look face . ~ E Roosevelt,fear,10,0.1,0.1,1,1.0,0.0,0.0,0.0
stay away niggas land trouble m honest tired bein studdle .,fear,11,0.0,0.0,0,0.0,0.0,0.0,0.0
wearing biggest smile . BEST - !,happiness,7,0.14300000000000002,0.0,1,1.0,0.0,0.0,0.0
Driving Nashville rain,happiness,3,0.0,0.33299999999999996,0,0.0,0.0,0.0,0.0
Watching family movies makes bit nervous suddenly cut away parents having intimate moment .,fear,14,0.0,0.0,0,2.0,0.0,0.0,1.0
"walk walking straight motion , hips shake baby look cover ,",happiness,11,0.0,0.0,0,1.0,0.0,0.0,1.0
going hike wonderfully peachy idea brown snake slithering boot .,fear,10,0.0,0.0,0,1.0,0.0,0.0,1.0
Morning breathe silver - white pillar Source / earth core 12X - smile state,happiness,14,0.071,0.0,0,1.0,0.0,0.0,0.0
want turn football stuff tomorrow .,sadness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
"order succeed , desire success greater fear failure . & Bill Cosby",fear,12,0.0,0.083,0,2.0,0.0,1.0,2.0
"life mess , wrong ?",sadness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
"love dog , hate seeing like . . think got ta . :'(",sadness,13,0.0,0.0,1,2.0,0.0,1.0,1.0
gave grandma ipad2 bought xmas ! :) surprised ! !,happiness,10,0.0,0.1,2,2.0,0.0,0.0,0.0
Thanks TTC . driven listen Break Stuff .,anger,8,0.125,0.125,0,1.0,0.0,0.0,0.0
"Aww , weekend gon na stink . . . TV died :(",sadness,12,0.083,0.0,2,0.0,0.0,0.0,1.0
"Essay ! ! ! Stress kinda gone , 7 page paper ?",happiness,12,0.0,0.083,2,0.0,0.0,0.0,1.0
focus sewing focused sew . kind day turned .,sadness,9,0.0,0.0,0,1.0,0.0,0.0,0.0
literally searching ways avoid writing theater paper .,happiness,8,0.0,0.0,0,0.0,0.0,0.0,0.0
happy thankful right control,happiness,4,0.0,0.0,0,2.0,0.0,0.0,0.0
find perfect journal article essay pay read . Arggggggggggggh !,anger,10,0.0,0.0,0,1.0,0.0,0.0,0.0
Ughhhhhhhhhh d vdd veo la ora q sea enero . . . kid friggin drag,anger,15,0.0,0.067,2,1.0,0.0,0.0,0.0
Gah ! Weird allergic reaction closes throat makes difficult swallow appears triggered cheese .,sadness,14,0.0,0.0,0,1.0,0.0,0.0,0.0
"blessed warmth home , heart , soul life . ~Irish blessing",happiness,11,0.0,0.0,1,6.0,0.0,0.0,0.0
feel good :(,sadness,3,0.0,0.0,0,1.0,0.0,0.0,0.0
Working women basketball game,happiness,4,0.0,0.0,0,0.0,0.0,0.0,0.0
"great start weekend . . . . car wo nt start , batteries dead",happiness,14,0.0,0.071,3,1.0,0.0,2.0,1.0
shit . . . hit 1503 tweets . . . nt notice hit 1500 :(,sadness,15,0.0,0.133,4,0.0,0.0,3.0,0.0
"absolutely sweeter 2 year old dancing singing "" Peace Earth ! """,happiness,12,0.0,0.16699999999999998,1,3.0,0.0,0.0,0.0
fill hour -- happiness . ~ Ralph Emerson,happiness,8,0.0,0.125,1,1.0,0.0,0.0,0.0
"Morning ! Today sending client report house area history - Georgian house Chelsea . , hard labour 3 days",happiness,19,0.0,0.21100000000000002,1,0.0,0.0,0.0,0.0
"Bus stop cigaret vending machines . & smoke , .",sadness,10,0.0,0.0,1,0.0,0.0,0.0,0.0
Wow . . week centered music playing music .,happiness,9,0.0,0.0,1,3.0,0.0,0.0,0.0
picked devil grandparent house,fear,4,0.0,0.0,0,0.0,0.0,1.0,1.0
boyfriend takes roll toliet paper > > > > > > :),happiness,12,0.0,0.0,0,0.0,0.0,0.0,0.0
Tonight sleep Friday night .,happiness,5,0.0,0.4,0,0.0,0.0,0.0,0.0
Freakin play station turning PSN long,anger,6,0.16699999999999998,0.16699999999999998,0,1.0,0.0,0.0,0.0
", super close buying foosball table good deal . .",sadness,10,0.0,0.0,1,3.0,0.0,0.0,0.0
wear skirt tomorrow high going 52º .,happiness,7,0.0,0.14300000000000002,0,0.0,0.0,0.0,0.0
"negative positive ! deters u wrong , embrace . deters u pursuin dreams , fuck !",fear,16,0.0,0.0,0,3.0,0.0,0.0,0.0
determined lose Chapstick bought . failed .,sadness,7,0.0,0.14300000000000002,0,0.0,0.0,0.0,1.0
feel physically sick way ended .,sadness,6,0.0,0.0,0,0.0,0.0,0.0,1.0
Today big day ! swim 3 times 50 m .,happiness,10,0.0,0.2,0,0.0,0.0,0.0,0.0
Goodmorning sunshines ! :) woke dog getting ready puppies morning feel good .,happiness,13,0.0,0.0,1,3.0,0.0,0.0,0.0
m phone went dead .,happiness,5,0.0,0.0,0,0.0,0.0,1.0,1.0
", car total wrecked . . Miss . . Pff . .",sadness,12,0.0,0.0,3,0.0,0.0,1.0,1.0
looking forward day weekend . hardly regular weekend .,sadness,9,0.0,0.111,0,0.0,0.0,0.0,0.0
"Bro nt slow sharp turns , feels lik roller coaster , pray",fear,12,0.0,0.0,0,0.0,0.0,0.0,0.0
miss summer nights Keegan time ! ! !,sadness,8,0.0,0.25,2,1.0,0.0,0.0,0.0
"ready Thursday . work , good food , weird looks family members .",happiness,13,0.0,0.077,0,2.0,0.0,0.0,0.0
train ride long straight tube work,happiness,6,0.0,0.0,0,0.0,0.0,0.0,0.0
hands God morning tired ! !,happiness,6,0.0,0.0,1,1.0,0.0,0.0,0.0
"Terrible quarterbacking , strong defensive efforts strong - legged kicking = Good football game",anger,14,0.0,0.0,0,1.0,0.0,2.0,1.0
Angry people ’s perceptions real - opinion irrelevant .,anger,9,0.0,0.0,0,0.0,0.0,1.0,0.0
celebrity boyfriend idea exist,sadness,4,0.0,0.0,0,1.0,0.0,0.0,0.0
m bout crush like shit mane .,happiness,7,0.0,0.0,0,1.0,0.0,3.0,1.0
Find makes wake morning tie long lives live,happiness,8,0.0,0.125,0,0.0,0.0,0.0,0.0
dislike getting dark early .,sadness,5,0.0,0.0,0,0.0,0.0,0.0,1.0
"special happened today , think greatest days . Thanks Big Man ! !",happiness,13,0.0,0.077,1,2.0,0.0,0.0,0.0
remember Mitzy dancing feet hallucinated vividly nice mushrooms . felt entwined .,sadness,12,0.0,0.083,0,2.0,0.0,0.0,0.0
Completely forgetting oral good ideaa . . .,happiness,8,0.0,0.0,2,2.0,0.0,0.0,0.0
Sumo chops Johnny Goodtime = STAR MATCH ! ! !,fear,10,0.2,0.2,2,1.0,0.0,0.0,0.0
iris red circle think means contact ai nt going tomorrow . . .,happiness,13,0.0,0.077,2,0.0,0.0,0.0,0.0
100 practical time nap spending hours library,happiness,7,0.0,0.28600000000000003,0,0.0,0.0,0.0,0.0
Unfortunately uploading pics ( approx . 250 ) exhausted monthly cap !,sadness,12,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
"Tears tears love . special tears un - Lucky girl . ) , :",sadness,14,0.0,0.0,3,3.0,0.0,0.0,0.0
Watching state football game . playing whitehaven .,sadness,8,0.0,0.0,0,1.0,0.0,0.0,0.0
Thursday early release ? Babysitting . . .,happiness,8,0.0,0.125,2,0.0,0.0,0.0,0.0
eater ? trend agree care eat ! food,fear,8,0.0,0.0,0,0.0,0.0,0.0,0.0
"le croyait mort . . . Il revient pour se venger ! "" 3 et la bataille du streaming "" bientôt sur vos écrans .",fear,25,0.0,0.04,3,0.0,0.0,0.0,0.0
Washington vs . Toronto . Tie game time saw . cousin betted leafs :(,sadness,14,0.0,0.14300000000000002,0,0.0,0.0,0.0,0.0
day 4u tutor rest year 8),happiness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
Catching American Horror Story filling FAFSA,happiness,6,0.16699999999999998,0.5,0,0.0,0.0,1.0,1.0
Packers win GODFATHER AMC Thanksgiving Day ? Knowd Dayz Gawd ! !,happiness,12,0.16699999999999998,0.33299999999999996,1,2.0,0.0,0.0,0.0
day couple peado block,happiness,4,0.0,0.0,0,0.0,0.0,0.0,0.0
""" Disruptive "" overused startup business , having 1/5 usual bandwidth real .",sadness,13,0.0,0.077,0,0.0,0.0,1.0,0.0
wanna text girl reply days .,sadness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
dream night fifth time time loose sumeone close hope ok,sadness,10,0.0,0.1,0,3.0,0.0,0.0,0.0
stolen . walk away . choice . Picking .,happiness,9,0.0,0.0,0,0.0,0.0,1.0,0.0
DONT VERIFIED 200 FOLLOWERS . VERIFIED .,anger,7,0.5710000000000001,0.14300000000000002,0,0.0,0.0,0.0,0.0
punching printer computer lab paper jam .,anger,7,0.0,0.0,0,0.0,0.0,1.0,1.0
Leave Past PAST,happiness,3,0.33299999999999996,0.0,0,0.0,0.0,0.0,0.0
Pensar que la semana que viene termino la mayoria de mis clases dan ganas de llorar de felicidad .,happiness,19,0.0,0.105,0,0.0,0.0,0.0,0.0
ask Taylors brother catch throw charger n throw complete wrong way,sadness,11,0.0,0.091,0,2.0,0.0,0.0,0.0
Christmas spirit delayed year ?,sadness,5,0.0,0.4,0,2.0,0.0,0.0,0.0
-my phone die ; laptop die ;,sadness,7,0.0,0.0,0,0.0,0.0,0.0,2.0
hafta wait year 2 ? Woooow . . Bullshit,anger,9,0.0,0.111,1,0.0,0.0,0.0,0.0
happen society ? People worst things fall pieces die . heartless ?,sadness,12,0.0,0.0,0,0.0,0.0,0.0,1.0
let girls got touch god ! heart,happiness,7,0.0,0.0,0,2.0,0.0,0.0,0.0
saying ate . HAVEN'T GOTTEN FOOD ! ! ! ! ! !,sadness,12,0.25,0.0,5,0.0,0.0,0.0,0.0
"deepest inadequate , powerful measure .",fear,6,0.0,0.0,0,1.0,0.0,0.0,0.0
sooo maid decides use shampoo n fill bottle water . smh -_-,happiness,12,0.0,0.0,0,0.0,0.0,0.0,0.0
Wait . . . Time week ?,sadness,7,0.0,0.14300000000000002,2,0.0,0.0,0.0,0.0
Gma Says Ginger Ale Says Ale -__-,happiness,7,0.0,0.429,0,0.0,0.0,0.0,0.0
mom asked cole caught deer year . . . mom kill deer . . .,sadness,15,0.0,0.067,4,0.0,0.0,1.0,1.0
Fucking late work,happiness,3,0.0,0.0,0,0.0,0.0,0.0,0.0
"Wanna curl stay bed . , softball owns life .",happiness,10,0.0,0.0,1,0.0,0.0,0.0,0.0
"course , weekend spend writing important paper , ASU game , importantly , Harry Potter Weekend .",sadness,17,0.059000000000000004,0.17600000000000002,0,0.0,0.0,0.0,0.0
NCIS love . . . cut commercials time cool happen ?,anger,11,0.091,0.091,2,1.0,0.0,0.0,0.0
having best day possibly ! wo nt let steal,happiness,9,0.0,0.111,0,0.0,0.0,0.0,1.0
Recall Woodys drinks . Got ta away stash,sadness,8,0.0,0.125,0,0.0,0.0,0.0,0.0
Crystal Vanity Guest Room andand Gma Trust Room,happiness,8,0.0,0.25,0,0.0,0.0,0.0,0.0
"Feel like smacked face Enda et al . man , limit , push . .",anger,15,0.0,0.067,1,1.0,0.0,1.0,0.0
wish stay tweetathon work morning :(,sadness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
". . ensure future , wil present b direct reflection r TrueNature(Wholeness ) :",happiness,14,0.0,0.0,2,1.0,0.0,0.0,0.0
"Second Walk Room Gets , . Know Kind Big Deal",happiness,10,0.0,0.1,1,1.0,0.0,0.0,0.0
funny feeling gon na shitty day,happiness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
"Woke craving warm , gooey chocolate chip cookies . Alas . . . .",sadness,14,0.0,0.0,3,0.0,0.0,0.0,0.0
Jesus teach pray . luke 11:1,happiness,6,0.0,0.16699999999999998,0,1.0,0.0,0.0,0.0
Mise à jour 2 . 3 . 5 sur mon Galaxy S2 .,fear,13,0.077,0.308,0,0.0,0.0,0.0,0.0
Yay snow . . . stand outside defrosting car morning freezing cold .,happiness,13,0.0,0.077,2,1.0,0.0,0.0,0.0
filled dread anytime background info Chef fantasy players .,fear,9,0.0,0.111,0,0.0,0.0,1.0,1.0
people nt watch like college basketball wishing duke lose . . .,sadness,12,0.0,0.0,2,1.0,0.0,0.0,0.0
miss college friends .,sadness,4,0.0,0.0,0,1.0,0.0,0.0,0.0
eu sou melhor da melhor mundo em dar tiradas em mim mesmo . kkk ',fear,15,0.0,0.0,0,0.0,0.0,0.0,0.0
"Lousy pay slip , shitty system work christmas shit",anger,9,0.0,0.0,0,1.0,0.0,1.0,0.0
time 8 minute abs . .,happiness,6,0.0,0.16699999999999998,1,0.0,0.0,0.0,0.0
"news today pretty decent , running squash league morning , presentation afternoon gig evening",happiness,14,0.0,0.214,0,1.0,0.0,0.0,0.0
Presentation evening school,happiness,3,0.0,0.0,0,1.0,0.0,0.0,0.0
school rings Phoebe wo nt till 1 . 30am morning ! Delayed traffic leaving Brussels missed ferry slot,happiness,18,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
person like friend yell .,anger,5,0.0,0.0,0,2.0,0.0,1.0,0.0
"Going bed , ACT morning .",happiness,6,0.16699999999999998,0.16699999999999998,0,0.0,0.0,0.0,0.0
mid term review single class .,happiness,6,0.0,0.0,0,0.0,0.0,0.0,0.0
- Path Totality reminds Factory Remanufacture . Moshpit worthy !,fear,10,0.0,0.0,0,0.0,0.0,0.0,0.0
wished night . . thunder storm loud scary . . .,fear,11,0.0,0.091,3,0.0,0.0,2.0,2.0
Trey Funny Shit Real,happiness,4,0.0,0.25,0,0.0,0.0,1.0,0.0
think hard jobs favourite team(portugal ) group stages .,sadness,9,0.0,0.0,0,0.0,0.0,0.0,0.0
"Shut fuck , hang round 9 year old pals jsjsjsbnjdosbsis",anger,10,0.0,0.1,0,0.0,0.0,1.0,1.0
love finding chewed $ 45 . 00 lipstick . deep deep trouble,anger,12,0.0,0.16699999999999998,0,1.0,0.0,0.0,0.0
heard group member means . . . . . . . . . . . . . going coding pages nt send . . .,happiness,25,0.0,0.0,14,0.0,0.0,0.0,0.0
Going bed . . (: getting Christmas pictures tomorrow .,happiness,10,0.0,0.2,1,1.0,0.0,0.0,0.0
School nativity afternoon . 30 mins looking parent head neck ache glimpse sheep,happiness,13,0.0,0.154,0,0.0,0.0,0.0,0.0
sound cap diet raspberry snapple,happiness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
False Evidence Appearing Real wo let conquer,fear,7,0.0,0.0,0,0.0,0.0,0.0,0.0
Entering railway station toilets . sense trepidation feel taking seat home end away fixture .,fear,15,0.0,0.0,0,1.0,0.0,0.0,1.0
Damn dad wants talk tattoos found,fear,6,0.0,0.0,0,0.0,0.0,1.0,0.0
"having bronchitis sinus infection , burnt hand lighting candle .",happiness,10,0.0,0.0,0,0.0,0.0,0.0,1.0
Moms taking urgent care . :(,happiness,6,0.0,0.0,1,0.0,0.0,0.0,0.0
"know pop bottles cause bottle emotions , open .",fear,9,0.0,0.0,0,0.0,0.0,0.0,0.0
Um miss eclipse ? hey :(,sadness,6,0.0,0.0,0,0.0,0.0,0.0,0.0
Playing guitar day . . Sounds good ! ;),happiness,9,0.0,0.111,2,2.0,0.0,0.0,0.0
everytime uses word royalty . Period . rich man :P,happiness,10,0.1,0.0,0,0.0,0.0,0.0,0.0
"afraid ? developing list . contribute ! , RT , s'il vous plait ?",fear,14,0.071,0.071,1,0.0,0.0,0.0,1.0
fucked moving tonight . plus new bass big ampeg stack feel roar,happiness,12,0.0,0.083,0,0.0,0.0,1.0,0.0
Nail polishes hate tonight,sadness,4,0.0,0.25,0,0.0,0.0,1.0,1.0
Almosy deans list missed 5 points,sadness,6,0.0,0.33299999999999996,0,0.0,0.0,0.0,0.0
read text messages day !,sadness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
Missed Chuck tonight . . . feel like cry . final season greatest world .,sadness,15,0.0,0.133,2,1.0,0.0,0.0,0.0
listen radio way home . GARBAGE station . . .,sadness,10,0.1,0.0,2,1.0,0.0,0.0,0.0
Hard hell tapped True Knowledge Self driven God .,fear,9,0.0,0.111,0,1.0,0.0,1.0,1.0
asking left school early . .,sadness,6,0.0,0.0,1,0.0,0.0,0.0,0.0
watched lady throw crackberry ground parking lot frustration . . . wait turn . . .,anger,16,0.0,0.0,4,0.0,0.0,1.0,0.0
Disparity drives people settle settle thing end .,fear,8,0.0,0.0,0,0.0,0.0,1.0,0.0
Rain + wind = soaked pants class,happiness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
today day means time Christmas tree decorations . . weeks ago . hello Christmas carols !,happiness,16,0.0,0.188,1,2.0,0.0,0.0,0.0
jumped UH bet day tho . know got tons UH followers .,fear,12,0.16699999999999998,0.0,0,0.0,0.0,0.0,0.0
"seed carrier , love , beautiful Pohiva flying states month ,",happiness,11,0.0,0.091,0,2.0,0.0,0.0,0.0
released cookie duty .,happiness,4,0.0,0.0,0,0.0,0.0,0.0,0.0
named baby today local hospital,happiness,5,0.0,0.2,0,1.0,0.0,0.0,0.0
Imma decorate house b4 son eyes light gets home !,happiness,10,0.0,0.1,0,1.0,0.0,0.0,0.0
got history class semestre .,sadness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
excited having lesson today free time going spent dentists,happiness,9,0.0,0.111,0,2.0,0.0,0.0,0.0
dad took phone . . . REASON .,anger,8,0.125,0.0,2,0.0,0.0,0.0,0.0
Timmy green tea 30 papers mark . . . .,happiness,10,0.0,0.2,3,0.0,0.0,0.0,0.0
School ended today leaving wonderful friends tomorrow ! . Headed Istanbul high noon .,sadness,14,0.0,0.35700000000000004,1,2.0,0.0,0.0,0.0
night consist blistered feet constantly pulling dress . .,happiness,9,0.0,0.0,1,0.0,0.0,0.0,0.0
"world , bring twitter",anger,4,0.0,0.0,0,0.0,0.0,0.0,0.0
pretty sure nt sleep 30 minutes time night . 8 hours work,happiness,12,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
great day alive ! Heading Indy Big 10 FB champioship . . . . Spartans !,fear,16,0.062,0.125,3,2.0,0.0,0.0,0.0
Bad thing week miss day bc exams,happiness,7,0.0,0.14300000000000002,0,0.0,0.0,1.0,1.0
""" patient moment anger , escape days sorrow . """,anger,10,0.0,0.0,1,0.0,0.0,1.0,0.0
got foot caught loads wires tripped straight . question knees definitely bruised,happiness,12,0.0,0.0,0,0.0,0.0,0.0,0.0
spend hrs talking God amazing belly dance award winner teacher ! rededicated life God !,happiness,15,0.0,0.0,0,6.0,0.0,0.0,0.0
"forget penny , wear school monday",happiness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
"base overcrowded . Classes shutting people coming . crazy , stop sending people dammit ! ! !",anger,17,0.0,0.0,2,0.0,0.0,1.0,1.0
