0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
think,look,peopl,s,eye,feel,unsur,time,hear,speak, , , , , , , , , , , , , , , , , , , , , , 
feel,helpless,derang,stupid,nt,feel,way, , , , , , , , , , , , , , , , , , , , , , , , , 
readi,end,feel,restless,agit,uncomfort, , , , , , , , , , , , , , , , , , , , , , , , , , 
proud,observ,feel,frighten,suppos,becausether, , , , , , , , , , , , , , , , , , , , , , , , , , 
lack,confid,feel,nervous,read,part,laura,book,eisteddfod,read,laura,recit,school,hous, , , , , , , , , , , , , , , , , , 
seen,feel,apprehens,time,phone,ring, , , , , , , , , , , , , , , , , , , , , , , , , , 
find,feel,confus,empow, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,helpless,abl,express, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare,hear,wash,machin,go,spin, , , , , , , , , , , , , , , , , , , , , , , , , 
rememb,quad,feel,like,assault,gang,angri,thug,basebal,bat,week, , , , , , , , , , , , , , , , , , , , , 
feel,littl,anxious,today,glad,got,verif, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,uptight,famili, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
man,knife,grab,threaten, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,overwhelm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,helpless,tie,knot,insid, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,time,afraid,check, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,ve,somewhat,hesit,think,invest,littl,scare,week, , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens,moment, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,weird,alien, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,rememb,got,start,got,start,ve,feel,restless,unabl,focus,schoolwork,cca,thing,general, , , , , , , , , , , , , , , , , 
end,feel,littl,suspici,good,thing,happen,don,t,deserv,good,thing,bad,thing,penanc,live,good,life, , , , , , , , , , , , , , 
feel,vulner,scare,make,mistak, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,life,afraid,live,easili,conveni,safe, , , , , , , , , , , , , , , , , , , , , , , , 
feel,anxious,kid,excit,bring,home,forev, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,intimid,mr, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,start,lose,weight,reason,make,reluct, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,unsur,cling,word,god, , , , , , , , , , , , , , , , , , , , , , , , , , , 
hate,feel,vulner,powerless, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,weird,collegu, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
forgiv,accept,allow,particip,experi,feel,terrifi, , , , , , , , , , , , , , , , , , , , , , , , , 
thought,tomb,christ,savior,rose,tomb,thought,tomb,sacr,place,know,odd,nt,feel,weird,anymor,kind,felt,littl,sacr, , , , , , , , , , , , 
feel,fear,anxious,worri,return, , , , , , , , , , , , , , , , , , , , , , , , , , , 
buy,termin,pass,realiz,line,follow,feel,restless, , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,failur,hesit, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,wasn,t,afraid, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,s,like,writer,creat,point,result,product,embarrass,leav,feel,littl,insecur,ve,left,page,peopl,want, , , , , , , , , , , , , , 
think,feel,afraid,start,new,school,new,peopl,went,high,school, , , , , , , , , , , , , , , , , , , , , 
wave,feel,anxious,reliev,wait, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shi,public,blog, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
read,feel,like,know,lot,got,nervous,time,grow,feel,go,m,wonder,progress,go, , , , , , , , , , , , , , , , , 
feel,skeptic,thought,crazi,tri,recip,like,oat,porridg, , , , , , , , , , , , , , , , , , , , , , , 
attract,feel,know,s,weird,weirdo,figur,thing,work, , , , , , , , , , , , , , , , , , , , , , , 
feel,restless,hous,folk, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,tortur,think, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,agit,like,tri,explain,popular,justin,bieber,imposs, , , , , , , , , , , , , , , , , , , , , , , 
feel,nervous,big,deal, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,terrifi,rare,moment,hope,thing,work,amp,come,way,steal,time,struggl, , , , , , , , , , , , , , , , , , 
feel,bit,hesit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
exist,peopl,feel,threaten,presenc,strike,kill,like,cece,mcdonald,read,case,aren,t,familiar, , , , , , , , , , , , , , , , , 
wish,knew,stop,make,peopl,feel,intimid,peopl,love,better,let,s,person,peopl,know,real,peopl,feel,genuin,good, , , , , , , , , , , , 
feel,bit,apprehens,trip, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,doubt, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
huge,fan,write,negat,post,feel,blogger,nt,shi,away,write,negat,review, , , , , , , , , , , , , , , , , , , 
think,miss,feel,amus,confus,enjoy,trip,wait,destin,confus,road,life, , , , , , , , , , , , , , , , , , , , 
lie,said,nt,sad,sad,life,feel,terrifi,happen,thing,feel,call,come,fruition, , , , , , , , , , , , , , , , , , 
feel,like,denial,point,nt,decis,step,way,like,afraid,decis,ill,mistak,nt,happen,day,s,suppos,perfect, , , , , , , , , , , , , 
feel,scale,terrifi,nervous, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,fear,have,panic,attack,meet,go,afternoon, , , , , , , , , , , , , , , , , , , , , , , , 
doubt,music,abil,feel,afraid,step,get,judg,nt,understand,appreci,write, , , , , , , , , , , , , , , , , , , , 
feel,ve,suspici,sensit,b, , , , , , , , , , , , , , , , , , , , , , , , , , , 
know,sound,dramat,suffer,feel,helpless,like,child,go,scar,forev, , , , , , , , , , , , , , , , , , , , , 
feel,helpless, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,paranoid,m,guy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,inhibit,practic,public,session,compar,lesson,ice,time,good,ice,time, , , , , , , , , , , , , , , , , , , , 
feel,pretti,insecur,go,trip, , , , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,bit,strang,pass,relat,quick, , , , , , , , , , , , , , , , , , , , , , , , , 
understand,feel,take,away,joy,give,peopl,shi,receiv,nervous,christma,unhappi,ll,respect,wish, , , , , , , , , , , , , , , , , 
feel,slight,apprehens,time,swim,ill,flu,like,allergi,symptom, , , , , , , , , , , , , , , , , , , , , , 
feel,frantic,ridicul, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
miss,talk,feel,unsur,trust,love,look,wasn,t,easi,need,know,told,likewis,didn,t,hold, , , , , , , , , , , , , , , 
feel,unsur,start,colleg, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
longer,feel,shi,new,peopl,instead,nt,care,peopl,think,feel,moment, , , , , , , , , , , , , , , , , , , , 
feel,uncomfort,enjoy,imag, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,apprehens,fail, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,insecur,lot,thing,like,skin,thick,come, , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,run,frantic,circl,hug,sight,jump,scream,high,pitch,climb,tree,bold,nt,kind,mood,grab,kiss, , , , , , , , , , , , , 
know,probabl,feel,confus,read, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wonder,feel,distress, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
noob,style,hair,end,get,outsid,lol,dress,feel,uncertain,wear, , , , , , , , , , , , , , , , , , , , , 
feel,distress, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
went,town,doubl,dekker,bus,bus,fall,way,driver,control,fallen, , , , , , , , , , , , , , , , , , , , , 
slept,surpris,woke,feel,littl,anxious,nervous, , , , , , , , , , , , , , , , , , , , , , , , , 
ve,notic,sunglass,feel,paranoid,sun,stupid,feel,face,protect,nt,bright,sun,shine,face, , , , , , , , , , , , , , , , , 
don,t,know,upcom,graduat,feel,absolut,terrifi,s,go,happen,monday,decemb, , , , , , , , , , , , , , , , , , , 
feel,uncomfort,tell,peopl,odd,place,doctor,s,offic,week,therapi, , , , , , , , , , , , , , , , , , , , , 
feel,lot,pride,school,ll,feel,weird,root,colleg,team, , , , , , , , , , , , , , , , , , , , , , 
feel,fear,regain,weight, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,oh,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,extrem,shi,th,grader, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaken,prospect,come, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,feel,frighten, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
don,t,want,feel,pressur,achiev,impress,time,love, , , , , , , , , , , , , , , , , , , , , , , 
start,feel,lil,nervous,artist, , , , , , , , , , , , , , , , , , , , , , , , , , , 
rememb,feel,tickl,call,hesit,mention,s,gone, , , , , , , , , , , , , , , , , , , , , , , , 
find,tire,hold,grudg,feel,afraid, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,paranoid,phone,rang,number,didn,t,know,debat,pick, , , , , , , , , , , , , , , , , , , , , 
guess,tri,feel,overwhelm,bite, , , , , , , , , , , , , , , , , , , , , , , , , , , 
near,beaten,brother,girlfriend, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
rememb,feel,fear,death,uncertain,live,pull,trigger,mayb,slight,chanc,bullet,end,life, , , , , , , , , , , , , , , , , , 
examin,patient,wonder,feel,suspici,reassur,quick,inform,need,physic,exam,lot,extran,prod,poke, , , , , , , , , , , , , , , , , 
feel,assault,biker,dude,foot,boom,voic, , , , , , , , , , , , , , , , , , , , , , , , , 
communiti,feel,threaten,isi,polici, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaki,morn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
sure,feel,intimid,request,row,seat,vagina,normal,actual,look,like, , , , , , , , , , , , , , , , , , , , , 
feel,like,frighten,child, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,nt,stand,wait,afraid,s,time,nt,stand,wait,chang,meet, , , , , , , , , , , , , , , , , , , , 
feel,intimid,feel,home, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
ve,told,appear,flippant,feel,shi, , , , , , , , , , , , , , , , , , , , , , , , , , 
gang,scream,drunk,youth,captur,tram, , , , , , , , , , , , , , , , , , , , , , , , , , 
know,s,nt,help,feel,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,ppl,discuss,exam,question,understand,say, , , , , , , , , , , , , , , , , , , , , , , , 
feel,suspici, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,pretti,helpless,day, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
honest,feel,tortur,system,function,life,allow,order,manipul,peopl,way,line,posit,serv,prupos,need, , , , , , , , , , , , , , , , 
feel,indecis,play, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
usual,nt,consid,wimp,week,feel,pretti,wimpi, , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,nervous,racehors,cram,start,gate, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,uncertain,come, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
dismiss,color,light,couldn,t,help,feel,suspici,mind, , , , , , , , , , , , , , , , , , , , , , , 
honest,rememb,rememb,feel,terrifi,experi,share,date,insepar,slight,year,occur,immedi, , , , , , , , , , , , , , , , , , , 
feel,reader,distress,disregard,kyle,health,need,sleep, , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,littl,shaki,tim,walk,fast,especi,fat,man, , , , , , , , , , , , , , , , , , , , , , 
realis,origin,start,blog,specif,purpos,grown,nt,feel,pressur,write,specif,thing, , , , , , , , , , , , , , , , , , , 
feel,strang,desir,plung,larg,pool,water,stay,long,push,limit,life, , , , , , , , , , , , , , , , , , , , 
ectomorph,m,suppos,cardio,fuck,decid,feel,littl,paranoid,shape, , , , , , , , , , , , , , , , , , , , , , 
feel,terrifi,like,happen, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
admit,church,need,sure,thing,wrong,feel,uncomfort, , , , , , , , , , , , , , , , , , , , , , , , 
inch,closer,announc,project,s,go,turn,editor,don,t,feel,pressur, , , , , , , , , , , , , , , , , , , , 
feel,distraught,moment, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaki,tire,time,dizzi, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaken,spiritu,coupl,week, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,apprehens,come,school,year, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,suspici,inform,lack,credenti, , , , , , , , , , , , , , , , , , , , , , , , , , , 
realiz,ignor,better,heartbreak,feel,helpless, , , , , , , , , , , , , , , , , , , , , , , , , , 
away,boyfriend,feel,neurot,behaviour,like,call,zillion,time,know,pick,feel,ignor,nt,talk,goe,friend, , , , , , , , , , , , , , , 
help,feel,pressur,tens, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,definit,happen,kind,guy,isn,t,afraid,thing,want,risk, , , , , , , , , , , , , , , , , , , , , 
feel,restless,desir, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wonder,anybodi,feel,way,scare, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,overwhelm,emot,today,littl,place,internet,go,indulg,littl,today,allow,chest, , , , , , , , , , , , , , , , , , , 
rugbi,match,share,stand,support,oppos,team,consum,pint,beer,problem,feel,threaten, , , , , , , , , , , , , , , , , , , 
eat,bite,feel,strang,feel,appl,pie, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,extrem,loney,agit, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
secret,smile,feel,shi,nt,want,show,end, , , , , , , , , , , , , , , , , , , , , , , , 
avok,feel,slight,distress,und,uncomfort,zhou,rememb,vhi, , , , , , , , , , , , , , , , , , , , , , , 
feel,fell,saw,like,afraid, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,uncertain,posit,relationship,expect, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,threaten,mayb, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
meant,feel,like,kill,afraid, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,timid,great,place, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,reluct,runner,blog,place,blogospher, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,strang,like,heart,random,race,reason, , , , , , , , , , , , , , , , , , , , , , , , , 
speak,sexual,orient,feel,littl,apprehens,scare,judg, , , , , , , , , , , , , , , , , , , , , , , , 
bet,taylor,swift,bask,knowledg,boy,write,song,probabl,feel,tortur, , , , , , , , , , , , , , , , , , , , , 
begin,feel,apprehens, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
thought,better,place,fine,invas,procedur,make,feel,vulner, , , , , , , , , , , , , , , , , , , , , , , 
feel,anxious,incompet,find, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
talkat,person,somewhat,shi,comparison,littl,today,find,feel,shi,push, , , , , , , , , , , , , , , , , , , , , 
feel,littl,gun,shi,project,hope,fortifi,courag,puppi, , , , , , , , , , , , , , , , , , , , , , , 
recal,feel,helpless,want,insid,nt,readi, , , , , , , , , , , , , , , , , , , , , , , , , 
small,car,accid,yesterday,feel,bit,shaken, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,uncertain,ground, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
start,cri,feel,helpess,extrem,petrifi, , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,know,feel,scare,get,clammi,uncertain,right,choic, , , , , , , , , , , , , , , , , , , , , , , 
entir,deepli,tire,feel,threaten,bulli, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,frighten,feel,better,peopl,point, , , , , , , , , , , , , , , , , , , , , , , , , 
approach,feel,terrifi, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,overwhelm,risk,flare,afford,right, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,terrifi,lone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaki,adrenalin,bodi,produc,tri,bring,sugar, , , , , , , , , , , , , , , , , , , , , , , , 
won,t,notic,grime,fact,feel,bit,uncomfort, , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare,emot, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,unprotect,feel,protector,come,aid,fight, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,uncomfort,situat,help,stronger,braver,need,step,outsid,comfort,zone,awhil, , , , , , , , , , , , , , , , , , , , 
bounc,idea,scene,feel,uncertain, , , , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,weird,type,blog,have,box,forefront,mind, , , , , , , , , , , , , , , , , , , , , , , 
feel,weird,put,finish,touch,thing,whera,page,ahead,feel,like,mountain,way, , , , , , , , , , , , , , , , , , , 
interview,master,research,women,work,counsel,talk,experi,emot,blackmail,manipul,guilt,feel,fear,feel,mind,numb,crazi, , , , , , , , , , , , , , 
gut,feel,smell,air,nt,know,get,bit,paranoid,previous,relationship,experi,go,fall,apart, , , , , , , , , , , , , , , , , 
feel,pretti,apprehens,ankl,decid,flare,big,time, , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,nervous,bit,stress,know,go,work,certain,day,rush,event, , , , , , , , , , , , , , , , , , , , 
feel,apprehens,hang,group,set, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,restless,aimless,go,curious,hope,cheer,thing,better, , , , , , , , , , , , , , , , , , , , , , , 
feel,overwhelm,need,break, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,hesit,accept, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tri,hard,figur,feel,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,marilyn,monro,m,insecur,yeah,mistak,feel,like,end,road,low,low,nt,know,way,yeah,high,high,like,come,curs, , , , , , , , , 
avoid,spend,money,definit,feel,weird,rid,perfect,good,thing,use,help,avoid,spend,money, , , , , , , , , , , , , , , , , 
write,think,kid,lie,hospit,bed,feel,scare,widow,christma, , , , , , , , , , , , , , , , , , , , , , 
want,event,thing,go,hey,longer,feel,weird, , , , , , , , , , , , , , , , , , , , , , , , 
feel,agit,etcetra,reason, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
honest,feel,like,go,end,neurot,pill,pop,wreck,taken,care,peopl,past,dream,care,way,care, , , , , , , , , , , , , , , 
feel,paranoid,anxious, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,unprotect, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,uncertain,time, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
